,defillamaId,name,disabled,displayName,module,category,logo,change_1d,change_7d,change_1m,change_7dover7d,change_30dover30d,total24h,total48hto24h,total7d,total30d,total14dto7d,total60dto30d,total1y,average1y,totalAllTime,breakdown24h,chains,protocolType,methodologyURL,methodology,latestFetchIsOk,versionKey,dailyVolume,totalVolume7d,totalVolume30d,parentProtocol
387,705,TTswap,False,TTswap,ttswap,Dexes,https://icons.llamao.fi/icons/protocols/ttswap.png,73.52,0.05,336.35,-15.96,243.62,2221.0,1280.0,26447.0,114246.0,31469.0,33248.09436232515,3513653.925775716,270281.0712135166,,{'thundercore': {'ttswap': 2221}},['ThunderCore'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/ttswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,2221.0,2220.0,509.0,
388,2940,Turbos,False,Turbos,turbos,Dexes,https://icons.llamao.fi/icons/protocols/turbos.png,-48.27,-13.83,-65.67,41.47,18.34,12250295.0,23679416.0,95634416.0,305142599.0,67602773.0,257854605.55306005,0.0,0.0,846689734.0,{'sui': {'turbos': 12250295}},['Sui'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/turbos,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,12250295.0,14216599.0,35682490.0,
389,488,Ubeswap,False,Ubeswap,ubeswap,Dexes,https://icons.llamao.fi/icons/protocols/ubeswap.png,-41.24,-68.26,,-0.74,280.19,62085.0,105655.0,1397784.0,4284545.0,1408231.0,1126938.4632508038,29245543.072570134,2249657.1594284712,1197530475.0,{'celo': {'ubeswap': 62085}},['Celo'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/ubeswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,62085.0,195584.0,0.0,
390,2032,UltronSwap,False,UltronSwap,ultronswap,Dexes,https://icons.llamao.fi/icons/protocols/ultronswap.png,27.92,-52.32,11.17,-16.51,29.52,129196.0,100996.0,1852255.0,6597353.0,2218579.0,5093645.097445885,119158273.83644955,9166021.064342273,178597317.0,{'ultron': {'ultronswap': 129196}},['Ultron'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/ultronswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,129196.0,270975.0,116210.0,
391,324,Unicly,True,Unicly,unicly,Dexes,https://icons.llamao.fi/icons/protocols/unicly.png,,,,,,,,,,,,,,129923934.42488854,,['Ethereum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/unicly,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
392,646,UniFi,False,UniFi,unifi,Dexes,https://icons.llamao.fi/icons/protocols/unifi.jpg,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64896.91028392505,4992.070021840388,74740.0,"{'avax': {'unifi': 0}, 'bittorrent': {'unifi': 0}, 'tron': {'unifi': 0}, 'ontology_evm': {'unifi': 0}, 'harmony': {'unifi': 0}, 'bsc': {'unifi': 0}, 'ethereum': {'unifi': 0}, 'icon': {'unifi': 0}, 'iotex': {'unifi': 0}, 'polygon': {'unifi': 0}}","['Avalanche', 'Bittorrent', 'Tron', 'OntologyEVM', 'Harmony', 'BSC', 'Ethereum', 'Icon', 'IoTeX', 'Polygon']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/unifi,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,0.0,0.0,0.0,
393,2066,VanSwap,False,VanSwap,vanswap,Dexes,https://icons.llamao.fi/icons/protocols/vanswap.png,1.03,-14.95,47.27,-7.76,85.23,68053.0,67356.0,479892.0,2684866.0,520262.0,1449452.8125622692,50816090.99503384,3908930.076541064,128899696.0,{'vision': {'vanswap': 68053}},['Vision'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/vanswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,68053.0,80018.0,46210.0,
394,2342,VaporDex V1,False,VaporDex V1,vapordex,Dexes,https://icons.llamao.fi/icons/protocols/vapordex.jpg,-62.59,-52.58,55.74,91.44,26.55,45349.0,121206.0,619500.0,1325214.0,323601.0,1047197.3683987875,12736476.391463729,979728.9531895181,14203599.0,{'avax': {'v1': 45349}},['Avalanche'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/vapordex,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v1,45349.0,95638.0,29118.0,parent#vapordex
395,3654,VaporDex V2,False,VaporDex V2,vapordex,Dexes,https://icons.llamao.fi/icons/protocols/vapordex.jpg,62.4,315.72,210.06,87.2,41.12,10077.0,6205.0,33981.0,80285.0,18152.0,56892.44895603816,0.0,0.0,410362.0,{'avax': {'v2': 10077}},['Avalanche'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/vapordex,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v2,10077.0,2424.0,3250.0,parent#vapordex
396,2928,Veax,False,Veax,veax,Dexes,https://icons.llamao.fi/icons/protocols/veax.png,-92.19,-82.9,-96.42,62.08,-21.74,6128.0,78485.0,1221136.0,4104069.0,753398.0,5243858.540000001,0.0,0.0,39301869.0,{'near': {'veax': 6128}},['Near'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/veax,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,6128.0,35837.0,171134.0,
397,2668,Velocimeter V2,False,Velocimeter V2,velocimeter-v2,Dexes,https://icons.llamao.fi/icons/protocols/velocimeter.png,56.71,2025.82,366.25,234.35,119.8,10374.0,6620.0,103652.0,166963.0,31001.0,75961.91984393625,0.0,0.0,,{'canto': {'velocimeter-v2': 10374}},['Canto'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/velocimeter-v2,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,10374.0,488.0,2225.0,parent#velocimeter
398,3330,Velocore V2,False,Velocore V2,velocore-v2,Dexes,https://icons.llamao.fi/icons/protocols/velocore-v2.png,12.94,90.47,763.59,0.09,83.12,1364044.0,1207752.0,5419284.0,20080735.0,5414548.0,10966005.48598164,0.0,0.0,,{'linea': {'velocore-v2': 1364044}},['Linea'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/velocore-v2,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,1364044.0,716131.0,157950.0,parent#velocore
399,1799,Velodrome V1,False,Velodrome V1,velodrome,Dexes,https://icons.llamao.fi/icons/protocols/velodrome-v1.png,-12.9,-54.58,84.36,15.71,36.33,101381.0,116398.0,1638575.0,4589842.0,1416150.0,3366664.9271255992,1745134652.2096887,134241127.09305292,6114768431.245261,{'optimism': {'velodrome': 101381}},['Optimism'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/velodrome,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,101381.0,223190.0,54990.0,parent#velodrome
400,3302,Velodrome V2,False,Velodrome V2,velodrome-v2,Dexes,https://icons.llamao.fi/icons/protocols/velodrome-v2.png,-3.93,46.87,138.11,10.46,58.63,12185918.0,12684009.0,88255913.0,231814303.0,79896178.0,146139819.799677,0.0,0.0,,{'optimism': {'velodrome-v2': 12185918}},['Optimism'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/velodrome-v2,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,12185918.0,8297022.0,5117768.0,parent#velodrome
401,2550,VeniceSwap,True,VeniceSwap,veniceswap,Dexes,https://icons.llamao.fi/icons/protocols/veniceswap.png,,,,,,,,,,,,,,416246.80148816237,,['Findora'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/veniceswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
402,1732,Verse,False,Verse,verse,Dexes,https://icons.llamao.fi/icons/protocols/verse.png,-70.32,-89.29,-61.15,-15.52,276.91,11397.0,38402.0,1093358.0,5353342.0,1294187.0,1420320.2808049796,37934348.655721836,2918026.8196709105,43817135.0,{'ethereum': {'verse': 11397}},"['Ethereum', 'smartBCH']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/verse,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,11397.0,106385.0,29337.0,
403,2899,Vertex Protocol,False,Vertex Protocol,vertex-protocol,Dexes,https://icons.llamao.fi/icons/protocols/vertex-protocol.jpg,7.06,-64.53,-84.41,-42.17,-38.86,6099793.0,5697575.0,139102106.0,1089204276.0,240541157.0,1781347138.0,0.0,0.0,6497995690.0,{'arbitrum': {'swap': 6099793}},['Arbitrum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/vertex-protocol,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,swap,6099793.0,17197366.0,39125306.0,
404,963,Vexchange,False,Vexchange,vexchange,Dexes,https://icons.llamao.fi/icons/protocols/vexchange.jpg,-6.89,37.48,260.74,-10.93,309.14,60973.0,65487.0,358673.0,2446080.0,402705.0,597859.7657940192,13226622.627302306,1017432.5097924846,,{'vechain': {'vexchange': 60973}},['VeChain'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/vexchange,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,60973.0,44349.0,16902.0,
405,313,ViperSwap,True,ViperSwap,viperswap,Dexes,https://icons.llamao.fi/icons/protocols/viperswap.png,,,,,,,,,,,,,,1556307942.709174,,['Harmony'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/viperswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
406,714,Voltage AMM,False,Voltage AMM,voltage,Dexes,https://icons.llamao.fi/icons/protocols/voltage-amm.jpg,-47.1,-68.66,-64.54,71.75,19.25,8763.0,16565.0,323297.0,762407.0,188241.0,639350.999546062,8065326.2669822695,620409.7128447897,52546063.0,{'fuse': {'voltage': 8763}},['Fuse'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/voltage,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,8763.0,27957.0,24715.0,parent#voltage
407,2133,VoltSwap V2,False,VoltSwap V2,voltswap,Dexes,https://icons.llamao.fi/icons/protocols/voltswap-v2.png,-61.92,-73.44,13.63,5.76,93.03,38081.0,99999.0,761449.0,2266338.0,720011.0,1174076.020089053,10581932.67886051,813994.8214508088,13162721.0,{'meter': {'v2': 38081}},['Meter'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/voltswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v2,38081.0,143358.0,33512.0,parent#volt-finance
408,3792,Voodoo Trade Base,False,Voodoo Trade Base,voodoo-trade,Dexes,https://icons.llamao.fi/icons/protocols/voodoo-trade-base.jpg,,,,0.0,-88.87,0.0,0.0,0.0,1148195.0,0.0,10315784.003765667,0.0,0.0,92051475.0,{'base': {'swap': 0}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/voodoo-trade,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,swap,0.0,0.0,100949.0,parent#voodoo-trade
409,831,VVS Standard,False,VVS Standard,vvs-finance,Dexes,https://icons.llamao.fi/icons/protocols/vvs-standard.jpg,-51.99,-67.35,90.22,37.13,197.82,3808852.0,7933457.0,103408472.0,227989339.0,75410778.0,76551582.1994043,983253168.3502624,75634859.10386632,9367193678.0,{'cronos': {'vvs-finance': 3808852}},['Cronos'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/vvs-finance,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,3808852.0,11664576.0,2002363.0,parent#vvs-finance
410,2837,WAGMI,False,WAGMI,wagmi,Dexes,https://icons.llamao.fi/icons/protocols/wagmi.png,-8.61,97.5,100.91,61.41,34.87,2826142.0,3092513.0,26903843.0,77308354.0,16668161.0,57322025.91145623,0.0,0.0,229468172.0,"{'era': {'wagmi': 30265}, 'fantom': {'wagmi': 455}, 'ethereum': {'wagmi': 104693}, 'metis': {'wagmi': 987839}, 'kava': {'wagmi': 1702890}}","['zkSync Era', 'Fantom', 'Ethereum', 'Metis', 'Kava']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/wagmi,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,2826142.0,1430972.0,1406679.561885072,
411,1003,WagyuSwap,True,WagyuSwap,wagyuswap,Dexes,https://icons.llamao.fi/icons/protocols/wagyuswap.jpg,,,,,,,,,,,,,,764198943.7847965,,['Velas'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/wagyuswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
412,980,WannaSwap,False,WannaSwap,wannaswap,Dexes,https://icons.llamao.fi/icons/protocols/wannaswap.jpg,-8.04,-34.2,-38.44,52.4,9.43,7305.0,7944.0,65739.0,194556.0,43137.0,177789.73093527375,0.0,0.0,,{'aurora': {'wannaswap': 7305}},['Aurora'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/wannaswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,7305.0,11102.0,11867.0,
